country,language,status,age,gender,nflights,flight_latest,flight_type,flight_purpose,flight_class,nps,reputation,sat1,sat2,sat3,overall_sat,loy1,loy2,loy3,loy4,loy5,com1,com2,com3,e1,s1,e2,s2,e3,s3,e4,s4,e5,s5,e6,s6,e7,s7,e8,s8,e9,s9,e10,s10,e11,s11,e12,s12,e13,s13,e14,s14,e15,s15,e16,s16,e17,s17,e18,s18,e19,s19,e20,s20,e21,s21,e22,s22,e23,s23,commitment
5,2,1,41,1,2,5,2,2,3,9,6,5,4,5,5,6,6,5,5,6,4,4,4,61,50,83,50,87,52,78,73,86,37,92,23,99,34,60,50,79,79,63,60,79,75,68,82,84,67,66,44,46,49,43,56,100,44,72,43,54,50,55,50,50,51,60,51,64,43,4
5,2,1,72,1,6,4,2,2,2,11,7,7,7,7,7,7,7,7,7,7,7,7,7,97,96,79,50,46,44,95,95,96,97,100,100,100,100,98,94,100,100,93,91,100,100,100,100,97,95,45,34,100,100,100,100,89,89,100,100,86,79,100,100,93,93,79,79,100,100,7
5,2,1,61,2,2,5,2,1,3,11,7,6,6,6,6,6,6,6,6,6,6,6,7,61,58,61,65,56,55,59,57,54,54,57,55,55,52,55,57,65,61,57,55,56,54,53,54,57,56,57,55,64,54,54,59,71,77,56,56,65,55,64,62,57,57,56,58,55,55,6.333333333333333
5,2,1,67,2,4,4,2,2,3,11,7,7,7,7,5,7,7,7,5,7,7,7,7,100,100,100,100,73,100,100,100,56,100,94,100,100,100,63,100,69,100, , ,57,100,77,100,100,100,98,90,100,54,99,100,100,100,98,76,100,100,100,96,100,100,86,100,62,52,7
5,2,1,51,2,2,4,1,1,3,11,6,7,6,6,6,6,6,6,7,7,6,5,5,91,63,96,66, , ,95,50,69,62,50,73,50,50,50,73,94,63,65,50,83,50,58,50,50,50, , ,66,65,50,68,96,64,78,58, , ,94,72,50,50,50,61,50,79,5.333333333333333
5,1,1,76,1,6,6,2,2,3,11,7,7,7,6,7,7,6,6,7,7,7,7,6,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,50,99,50,100,50,100,50,100,50,100,50,100,50,98,50,6.666666666666667
5,2,1,61,2,4,5,2,2,3,8,5,4,4,4,4,4,5,4,3,5,3,4,3,62,54,68,56, , ,72,64,58,47,64,57,62,43,57,52,64,49,58,50,69,59,53,50,64,59, , ,47,52,38,53,62,56,68,63,57,51,64,58,64,59,67,61,66,60,3.3333333333333335
5,2,1,47,1,5,6,2,2,3,11,7,6,7,6,6,7,7,7,7,7,7,7,7,98,100,100,98,100,100,100,100,100,22,100,20,100,10,99,52,100,100,100,79,100,99,100,99,100,100,100,49,100,26,100,36,100,44,100,35,100,46,100,51,100,57,99,45,100,47,7
5,2,1,41,1,2,5,2,2,3,11,7,6,6,5,6,7,7,7,7,7,6,6,5,75,51,69,70,71,34,72,51,70,47,64,46,52,43,68,59, , , , , , , , , , , , ,67,51,67,62,70,67,74,31,65,39,61,65,52,51, , ,62,45,5.666666666666667
5,2,2,37,2,13,5,2,2,3,8,6,6,6,5,6,6,5,5,5,6,5,6,5,83,50,100,68,82,50,100,73,100,41,100,42,100,25,100,35,100,100,100,41,100,42,50,79,85,50,86,50,100,50,84,50,92,42,100,50,100,39,87,50,100,63,100,29,81,50,5.333333333333333
5,1,3,55,2,50,3,2,1,1,10,6,6,5,4,4,6,6,6,6,7,5,5,1,100,70,100,34,100,18,100,1,100,41,100,36,100,31,100,31,100,77,100,34,100,24,100,50,100,13,100,50,100,36,76,50,100,43,100,34,100,39,100,29,100,50,100,18,100,17,3.6666666666666665
5,2,1,62,1,6,4,2,2,3,11,7,7,7,7,7,7,7,7,7,7,7,7,7,90,95,90,85,69,62,86,87,62,86,55,56,42,53,54,52,56,56,53,57,56,67,57,59,56,54,86,100,72,100,57,97,68,100,81,100,84,99,91,99,54,54,55,98,93,91,7
5,2,1,60,2,4,6,2,2,3,11,7,7,6,7,7,7,7,1,6,7,6,5,5,100,97,100,100, , ,100,100,99,95,98,94,96,88,100,99,100,99,100,94,100,89,100,96,100,94,100,100,96,100,100,100,100,100,100,100,99,98,100,100,99,98,100,91,100,95,5.333333333333333
5,2,2,39,2,35,4,2,1,2,4,6,3,2,3,2,3,3,4,2,3,4,2,6,94,40,74,39,100,35,52,53,100,5,100,5,100,4,97,5,99,43,100,4,100,4,100,37,100,5, , ,92,25,67,29,93,71,88,86,64,64,80,74,71,37,72,32,100,6,4
5,2,1,41,2,457,5,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,4,6,5, , ,3,3,4,1,1,5,3,3,21,3,4,4,4,2,4,1,4,2,3,3,2,3,4,2,1,2,4,2,1,1,4,2,3,3,2,2,3,2,1
5,2,1,62,2,3,4,2,2,3,11,7,7,6,6,5,7,7,6,6,7,7,6,6,86,50,79,50,82,50,94,50,83,50,71,50,78,50,83,39,83,50,74,50,82,50, , ,87,50,86,86,73,84,50,77,74,87,88,50,50,50,84,60,86,50,74,49,76,50,6.333333333333333
5,2,1,74,2,1,5,2,2,3,11,6,6,6,7,6,6,6,6,6,6,6,6,6,84,82,87,84,82,81,81,80,80,79,80,78,83,79,83,81,81,77,86,81,82,77,80,76,83,83,87,83,81,83,84,84,84,82,85,80,83,83,84,82,80,80,83,77,84,83,6
5,2,1,56,1,3,4,1,2,3,11,7,7,7,7,7,7,7,7,6,7,7,6,6,100,79,100,82,99,50,100,83,90,50,87,50,88,50,84,50,100,50,88,50,70,50,50,50,67,50,76,50,92,50,80,50,98,50,95,50,95,50,94,50,100,50,81,50,86,50,6.333333333333333
5,2,1,51,2,11,4,2,2,3,11,7,7,7,7,7,7,7,7,7,7,7,7,7,100,97,100,100, , ,100,100,92,84,100,68,100,61,100,85,100,100,100,89,100,89,71,63,100,87,100,100,97,61,93,85,100,100,100,100,100,85,100,100,100,100,100,71,100,50,7
5,2,1,48,1,3,4,2,2,3,8,5,6,5,4,5,7,7,7,7,6,7,6,6,100,80,100,24,100,1,100,89,100,92,100,93,100,100,100,74,100,90,100,74,100,79,100,76, , ,100,1,100,91,100,90,100,70,100,24,100,72,100,10,100,38,100,99,100,53,6.333333333333333
5,2,1,59,2,1,5,2,1,3,6,5,5,3,4,4,4,3,3,3,4,2,2,2,65,63,55,56,62,55,72,61,51,50,50,50,51,50,55,56,50,50,50,50,57,57,52,54,56,55, , ,51,50,39,37,54,55,52,53,50,50,55,54,51,50,47,46,51,54,2
5,2,2,51,2,1,5,2,1,2,9,4,4,4,4,4,4,4,4,4,4,4,4,4,56,55,49,51,50,51,51,52,42,39,45,41,37,31,39,41,52,52,53,53,56,52,55,52,53,52,57,50,55,56,49,48,46,47,52,53,56,53,55,53,47,54,56,55,43,44,4
5,1,1,45,2,12,6,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,44,100,14,99,3,100,4,38,30,57,61,90,27,45,43,58,54,67,61,58,57,50,55,80,37,91,18,71,65,73,25,94,7,92,5,65,62,81,3,79,25,69,43,77,34,1
5,2,1,57,2,12,6,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,20,24,27,18,20,37,27,20,14,19,16,4,3, , , , ,3,5,19,7, , ,9,5, , , , , , , , , , , , , , , , ,13,9,50,53,2
5,2,1,65,2,2,5,2,2,3,6,4,3,3,4,3,4,3,3,5,3,4,5,3,75,52,82,51,90,19,88,51,91,12,90,9,89,1,88,11,88,55,77,15,88,28,69,13,89,36,87,2,85,18,85,15,84,73,75,29,80,22,85,30,84,59,80,21,88,19,4
5,2,1,53,2,25,5,2,2,3,7,7,6,5,5,4,6,6,6,6,5,4,4,4,96,90,91,99,98,78,98,99,90,80,77,87,99,69,49,67,92,66,89,50,85,59,95,95,57,41,64,35,84,18,78,12,67,46,57,50,66,43,68,50,51,73,32,30,51,16,4
5,1,3,52,2,21,2,2,1,3,8,5,5,4,4,3,4,4,4,5,5,3,3,4,91,90,95,93,97,95,96,72,99,78,99,86,100,83,99,91,100,100,99,92,100,100,100,100,100,95,98,96,98,66,25,20,99,94,98,95,98,96,99,97,99,97,100,90,48,46,3.3333333333333335
5,2,3,45,2,30,4,2,1,2,9,5,5,5,4,2,5,5,5,5,6,4,5,3,100,33,100,35,100,28,100,21,100,15,88,8,100,7,87,22,84,45,92,6,92,6,1,47,91,5,72,65,100,4,100,1,62,77,85,66,70,43,80,90,97,29,75,8,100,12,4
5,2,1,52,1,2,2,2,2,3,10,7,7,6,7,7,6,7,7,6,7,6,6,5,100,100,100,100,100,100,100,100,100,80,100,100,100,100,100,81,100,100,100,76,100,100,100,95,100,55,100,69,100,82,100,97,100,92,100,78,100,69,100,100,100,68,100,100,100,100,5.666666666666667
5,2,1,48,2,4,4,2,1,3,10,6,6,5,4,5,6,6,6,6,6,5,6,4,97,46,99,50,98,50,100,50,99,40,98,38,100,36,97,44,100,50,98,45,100,47,98,50,97,43,96,50,97,31,97,45,93,46,99,50,90,50,92,50,87,50,100,47,97,50,5
5,2,1,46,1,3,5,2,2,3,11,7,7,6,5,6,7,7,7,6,7,6,4,6,100,99,100,100,100,100,100,100,97,96,96,97,100,95,96,96,93,90,81,80,90,89,62,89,93,92,98,95,100,93,59,63,100,100,93,94,82,77,96,96,92,88,100,92,92,88,5.333333333333333
5,2,1,75,1,2,4,2,2,2,11,7,7,6,7,7,7,7,7,6,7,7,6,7,100,100,100,100, , ,100,100,99,100,100,100,100,100,100,100,98,96,100,100,96,96,100,100,92,96, , ,100,99,100,100,95,97,100,100,100,100,100,100,94,99,100,95,96,90,6.666666666666667
5,1,1,48,2,1,5,2,2,3,2,2,2,1,1,1,1,2,1,1,3,1,1,1,52,53,53,53,84,8,52,46,74,1,68,27,81,16,73,25,19,50,75,34,39,46, , ,79,45,79,1,87,4,94,1,75,19,90,16,71,21,71,18,74,1,53,43,58,18,1
5,2,1,62,2,8,2,2,2,3,9,6,5,5,5,5,4,6,5,4,6,4,4,5,87,50,59,50,87,50,68,50,74,40,52,50,25,9,55,55,84,50,67,50,74,50, , ,50,50,72,50,74,46,77,41,80,73,79,70,71,54,82,73,60,50,46,40,69,39,4.333333333333333
5,2,1,29,2,8,5,2,2,3,8,6,5,5,5,5,5,6,6,6,6,4,4,5,80,76,66,65,55,56,67,68,73,60,64,65,63,70,62,66,36,36,62,58,63,61,62,60,64,63,53,55,56,55,61,64,60,54,58,58,43,39,50,58,61,67,63,60,37,36,4.333333333333333
5,2,1,66,2,6,4,2,2,3,9,5,6,6,5,6,6,6,6,6,7,5,5,4,80,79,72,67, , ,66,65,57,58,55,62,54,65,57,59,69,62,55,72, , , , ,57,60, , ,54,68,58,59,58,59,58,60, , ,59,59,57,58,57,57,61,55,4.666666666666667
5,2,1,52,2,4,4,2,2,3,9,5,6,5,5,6,6,6,6,6,6,6,6,6,100,100,98,96,93,91,98,96,97,90,78,75,60,57,98,96,97,96,94,96,98,97,97,97,87,87,96,97,98,96,96,94,98,95,98,96,90,90,96,93,96,90,90,89,64,61,6
5,2,1,77,2,2,4,2,2,3,9,7,6,6,6,6,6,6,6,6,6,6,6,4,92,90,89,90,87,87,95,89,80,84,86,84,87,85,87,87,94,91,87,87,86,84,88,85,86,89,72,78,69,68,63,66,78,74,77,78,72,71,79,79,83,86,85,85,67,73,5.333333333333333
5,2,1,46,2,8,5,2,2,3,10,7,7,6,7,6,6,5,6,5,7,5,5,5,87,86,82,82,60,57,81,79,74,72,74,76,60,60,74,73,80,81,67,68,74,74,63,61,67,66,65,65,100,97,62,63,65,65,67,64,69,68,58,55,56,62,99,95,64,63,5
5,2,2,35,2,4,1,2,1,2,8,5,5,5,5,5,5,4,4,5,5,4,4,4,84,83,68,63,77,75,68,67,58,42,57,28,60,38,70,78,60,69,64,61,57,57,60,61,63,65,66,77,50,54,55,42,62,60,65,62,57,57, , ,65,61,59,61,62,61,4
5,2,3,64,2,10,2,2,1,3,6,7,7,6,6,5,5,6,5,6,5,6,5,4,80,78,83,81, , ,78,70,71,69,67,64,71,72,74,76,62,61,74,75,70,69,57,55,70,69,53,53,67,66,71,69,66,64,71,72,72,70,65,63,74,67,82,63,61,61,5
5,2,1,42,2,3,6,2,2,3,11,7,7,7,7,7,7,7,7,7,7,7,6,7,65,87,73,91,50,37,79,93,93,76,88,67,91,82,67,66,76,89,100,92,90,92,52,81,51,77,72,43,82,98,95,98,77,90,82,83,63,48,92,94,56,65,82,99,48,74,6.666666666666667
5,2,1,66,1,3,5,2,2,3,10,7,6,6,6,6,6,5,5,6,6,4,5,5,100,80,100,66,100,64,100,83,100,67,100,78,100,54,100,64,100,93,99,95,100,90,95,91,100,89,100,62,100,73,100,72,100,74,100,80,100,75,100,70,100,60,100,58,100,75,4.666666666666667
5,1,1,79,2,5,4,2,1,3,11,7,7,7,5,7,7,7,7,7,7,7,7,7,100,100,100,100,100,100,100,96,100,100,100,100,100,100,100,100,100,100,100,100,100,98,99,100,100,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,100,100,100,100,7
5,2,1,61,2,8,4,2,2,3,11,7,7,7,7,5,7,7,7,7,7,7,7,7,100,100,93,98,100,100,100,100,97,100,100,100,84,86,100,100,63,50,90,88,94,92,96,76,93,90,96,100,92,100,100,100,100,100,98,100,94,100,93,100,100,100,95,100,87,89,7
5,1,2,52,2,12,1,2,1,3,9,7,5,5,5,4,1,4,1,5,5,4,4,1,97,95,96,93,66,34,96,36,64,26,70,11,67,20,67,23,97,96,94,88,96,84,95,93,93,66,69,15,6,5,24,12,61,39,68,28,55,38,79,62,66,26,64,11,13,11,3
5,1,3,47,2,20,3,2,1,3,9,6,6,6,6,1,6,6,6,6,6,4,4,4,100,77,100,96,80,75,93,82,87,61,72,61,64,42,69,60,100,99,100,74,86,81,82,82,100,63,100,80,100,50,100,60,100,62,100,73,90,68,100,74,88,79,91,85,100,67,4
5,1,2,50,2,18,5,2,1,3,9,5,5,4,6,4,5,6,5,6,5,5,5,3,100,52,100,51,100,51,100,81,95,44,94,44,99,19,90,41,96,73,100,71,100,76,47,74,91,60,75,52,74,39,76,67,91,42,69,52,72,63,89,42,97,40,71,58,80,35,4.333333333333333
5,2,1,56,2,4,5,2,2,3,8,7,5,4,5,5,6,6,6,7,6,6,3,3,83,83,82,80,77,75,89,87,56,54,55,55,56,54,56,55,77,74,70,68,75,73,59,57,72,69, , ,57,54,57,55,77,74,84,81,60,57,82,78,90,91,69,68,50,51,4
5,2,1,63,1,6,3,2,1,3,3,5,2,1,2,1,1,2,2,1,2,2,1,1,56,35,54,34,40,14,54,46,57,3,56,22,54,3,54,37,53,44,46,27,54,32,52,49,52,26,59,11,55,5,52,3,53,33,54,28,56,24,53,43,22,15,39,20,39,14,1.3333333333333333
5,2,1,36,1,5,3,1,2,3,6,6,5,3,4,4,4,4,4,4,4,4,3,3,93,41,81,35,83,27,75,45,46,41,55,53,43,33,39,41,75,60,28,59,75,61,77,58,55,55,82,60,90,8,92,19,90,8,98,3,88,44,91,18,95,62,81,80,62,56,3.3333333333333335
5,1,3,35,2,10,1,2,2,3,11,6,7,6,7,7,6,7,7,7,6,6,6,7,87,87,79,79,90,88,91,83,83,81,82,83,94,83,73,83,100,90,100,87,90,88,81,86,83,89,100,90,93,86,92,85,100,87,100,83,100,87,98,86,90,85,46,39,86,83,6.333333333333333
5,1,2,54,1,15,5,2,1,3,6,5,5,4,5,3,4,4,4,4,4,4,4,4, , ,65,65, , ,71,52, , ,12,14,15,11, , , , , , ,77,51, , ,55,48, , ,62,55, , , , ,52,49, , ,58,51, , ,17,11,24,18,4
5,2,3,63,2,6,5,2,2,1,11,7,6,5,5,6,7,7,7,7,7,7,7,6,100,94,100,73,100,81,100,86,100,94,100,85,100,80,100,87,100,67,95,92,82,78,100,100,78,72,100,100,92,90,89,87,94,93,100,100,100,100,100,100,93,92,62,68,100,82,6.666666666666667
5,2,1,62,2,10,5,2,1,3,11,7,7,6,7,6,6,6,6,5,7,4,4,4,100,100,91,94, , ,95,95,97,95,96,93,95,97,100,98,98,98,94,91,100,94,93,96,100,93,74,88,77,91,91,90,96,98,100,98,100,98,100,98,98,97,100,98,94,98,4
5,2,1,57,2,1,6,2,2,3,9,6,6,6,6,6,6,6,6,6,6,6,6,5,99,99,97,99,94,93,97,99,97,98,87,87,84,84,89,89,100,100,92,94,100,100,100,100,93,93,96,96,99,99,100,100,100,100,99,97,100,100,100,100,97,98,91,90,100,100,5.666666666666667
5,1,1,46,1,1,6,2,2,3,11,6,6,5,4,4,6,7,6,7,7,3,1,1,100,51,100,14,100,42,100,72,82,39,42,52,100,34,34,53,100,84,80,65,77,52,51,49,99,53,72,53,69,60,63,54,84,26,82,24,67,54,69,34,97,53,37,50,90,41,1.6666666666666667
5,2,1,35,1,7,4,2,2,3,11,7,7,5,4,7,7,7,7,7,7,6,6,3,95,100,96,100, , ,97,100,92,99,93,100,83,94,95,100,100,100,75,44,100,100,100,100,100,38,97,95,89,90,92,100,94,98,90,88,79,55,89,94,88,93,92,100,83,72,5
5,2,1,67,2,4,6,2,1,3,11,7,7,7,7,7,7,7,7,5,7,7,6,6,98,93,98,95,81,76,97,91,94,93,96,96,96,92,97,95,98,96,96,90,96,93,94,87,94,88,87,76,87,70,89,79,97,84,95,78,93,71,94,95,93,83,92,84,98,92,6.333333333333333
5,2,1,49,2,1,5,2,2,3,4,7,3,3,3,2,3,2,2,2,2,2,2,1,91,87,84,77,85,80,88,86,14,16,17,6,1,1,28,23,95,94,29,30,43,39,77,78,41,35,65,63,27,33,59,46,41,31,23,18,25,16,67,60,58,57,73,75,42,38,1.6666666666666667
5,2,1,67,2,2,4,2,2,3,10,7,7,6,7,6,6,7,6,6,6,6,6,5,100,100,100,90,100,100,100,100,100,81,100,87,100,64,100,94,100,90,100,95,100,93,100,100,100,91,100,100,100,69,82,80,100,89,100,100,100,97,100,89,100,100,88,88,100,61,5.666666666666667
5,2,1,68,2,2,6,2,2,3,11,7,7,7,7,7,7,7,5,7,7,7,4,7,98,97,98,97, , ,97,97,89,89,86,84,87,86,99,98,99,99,98,98,98,99,99,99,98,97, , ,99,99,94,93,98,97,98,97,97,96,97,97,99,97,97,97,97,98,6
5,2,1,69,2,4,5,2,2,3,9,6,6,6,5,5,6,6,6,6,6,6,6,6,77,76,62,61,47,44,65,58,65,67,68,67,66,68,59,64,58,59, , ,65,62, , ,52,56,54,52,65,66,67,62,74,74,76,76,82,77,77,76,60,57,77,79,53,56,6
5,2,1,57,2,2,5,2,2,3,10,7,7,7,7,6,7,7,7,7,7,6,6,6,100,90,100,94,100,81,100,81,96,92,94,81,85,70,86,75,100,99,100,100,100,100,100,100,89,96,71,66,95,71,95,76,98,79,89,78,76,76,87,67,83,83,86,84,77,69,6
5,1,3,53,2,15,5,2,2,2,11,6,7,6,7,3,7,7,7,6,6,6,7,7,99,53,98,63,100,54,100,73,100,77,90,50,85,50,100,54,100,99,100,99,100,97,98,93,92,97,100,100,93,97,87,99,100,79,100,96,100,76,100,99,100,66,95,94,100,1,6.666666666666667
5,2,1,38,2,12,3,1,1,3,3,4,4,4,1,4,4,4,4,6,6,4,4,4,61,56,38,38,52,62,33,40,64,38,63,62,67,56,42,39,44,40,63,60,41,41,33,34,43,41,47,65,39,23,63,39,47,37,62,71,21,21,66,39,62,59,40,40,36,41,4
5,2,2,47,2,20,3,2,1,3,8,6,6,4,5,6,5,5,5,5,6,4,4,5, , , , , , , , ,81,24,77,26,80,1,73,22,51,51,64,39,66,37,74,72,68,32, , ,85,47,79,55, , , , ,81,21,87,60,79,30, , ,28,39,4.333333333333333
5,2,1,53,1,2,4,2,2,3,10,6,6,6,6,5,6,7,7,6,6,6,4,5,55,59,60,53,61,62,58,58,62,64,62,60,43,43,57,59,59,57,57,60,60,56,59,59,61,60,64,63,61,66,58,62,64,63,65,69,62,61,75,62,59,54,60,66,60,60,5
5,2,1,31,2,6,5,2,2,3,11,7,7,7,7,7,7,7,7,7,7,7,7,7,100,100,100,100,100,100,100,98,100,100,100,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,7
5,1,3,45,2,45,1,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,82,26,63,35,50,24,50,17,65,32,59,36,75,29,62,29,72,50,64,38,64,50,65,50,59,50,70,29,62,33,61,36,66,32,82,18,61,36,64,38,50,17,58,41,33,25,2
5,2,1,35,1,8,6,2,1,3,7,5,6,2,1,4,3,5,5,7,6,4,6,4,52,53,51,53,54,55,54,53,63,61,57,58,58,56,58,55,55,53,55,57,56,57,56,53,52,52,56,57,61,57,68,62,60,54,35,39,62,41,58,56,57,56,57,57,43,46,4.666666666666667
5,2,2,40,2,60,4,2,1,2,6,6,3,2,2,4,4,3,3,3,3,4,2,2,87,62,59,55, , ,100,56,54,51,55,53,52,53,54,53,57,58,54,44,54,54,54,54,57,55,97,4,8,15,2,1,86,47,91,20,100,13,1,1,100,1,51,54,44,44,2.6666666666666665
5,2,1,91,2,5,3,1,2,3,10,6,6,6,6,6,6,6,6,6,6,6,5,4,75,70,80,74, , ,80,77,78,62,68,65,49,48,72,67,91,88,92,86,80,73,70,66,85,79,62,44,58,45,38,36,60,56,67,67,59,56,62,53,59,56,53,53,56,52,5
5,2,2,64,2,4,4,2,1,1,10,7,7,6,6,7,7,7,7,6,7,7,6,7,100,100,100,97,100,98,100,100,99,94,100,100,100,100,97,96,100,100,100,100,100,100,100,100,100,100,95,90,100,99,98,96,100,96,100,97,100,96,97,95,100,98,94,92,100,100,6.666666666666667
5,2,1,62,1,4,4,2,2,2,9,5,6,6,6,6,6,6,5,5,5,6,4,4,98,89,100,82,100,49,100,100,100,52,100,45,100,50,100,36,100,100,100,34,100,16,100,50,100,50,100,91,100,15,100,39,100,86,100,47,100,48,98,88,96,64,99,70,98,22,4.666666666666667
5,2,1,65,2,10,4,2,2,2,11,7,7,7,7,7,7,7,7,7,7,7,7,7,96,95,80,81,61,60,82,82,78,78,50,50,99,24,100,97,100,99,90,87,91,91,92,91,69,71,70,70,76,78,55,56,100,100,71,72,87,87,100,99,76,75,83,86,64,64,7
5,1,3,46,1,70,2,1,1,3,7,3,3,3,2,1,3,2,3,2,5,1,1,1,100,50,100,42,100,1,100,49,44,31,100,10,100,2,100,2,82,50,99,50,76,47,18,50,50,50,100,3,60,50,35,50,100,2,100,4,50,2,100,6,99,42,86,25,50,44,1
5,2,1,52,2,20,5,2,2,3,10,7,6,5,6,5,6,6,6,4,6,6,5,1,97,93,86,83, , ,96,94,83,78,72,68,53,53,81,75,79,73,75,75,85,79,74,75, , ,67,66,80,75,77,72,90,84,79,75,100,87,77,73,65,59,57,58,61,59,4
5,2,1,48,2,6,5,2,2,3,7,6,2,2,4,1,2,1,1,1,1,1,1,1,96,95,98,94,97,93,99,95,100,56,99,59,89,15,82,60,100,96,100,87,100,92,93,93,95,32,98,72,99,88,100,89,98,100,100,92,98,89,100,86,74,47,100,73,89,39,1
5,2,1,71,2,3,6,1,2,3,10,7,7,7,7,4,7,7,6,6,6,4,3,3, , ,82,68, , , , ,73,37,74,33,85,17,75,53,72,72, , ,83,84, , , , ,76,75,84,81,79,77,77,74,78,73, , ,79,71, , ,83,83,29,28,3.3333333333333335
5,2,1,31,2,5,3,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,11,1,1, , ,2,9,2,1,1.6666666666666667
5,2,1,51,2,4,3,2,1,3,9,6,5,5,5,4,5,5,5,4,5,3,3,3,100,54,100,55,99,42,98,56,100,38,100,39,100,24,98,45,100,77,100,1,100,1,100,100,100,1,100,55,100,1,100,42,100,44,100,38,99,43,99,47,99,54,100,27,100,34,3
5,2,1,37,2,8,2,1,1,3,10,5,5,3,4,6,5,3,4,3,5,3,1,1,61,40,53,53, , ,100,50,76,45,32,50,65,43,60,49,100,49,100,49,33,60,82,52,1,49,50,43,66,42,10,57,71,38,69,41,42,50,76,41,89,75,31,62,52,58,1.6666666666666667
5,2,1,55,1,1,5,2,2,3,11,7,7,7,7,7,7,7,7,7,7,7,7,4,100,100,100,100, , ,100,100,100,100,100,100,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,6
5,2,1,79,2,4,4,2,2,3,10,6,5,5,5,5,6,5,5,4,6,6,5,4,94,91,96,94,84,86,94,93,67,93,76,93,66,94,66,83,92,92,88,79,88,92,89,92,86,85,75,93,63,84,68,87,69,89,89,91,87,91,65,88,89,90,60,78,66,85,5
5,1,3,50,2,40,3,2,1,2,10,7,6,6,6,5,7,6,6,6,7,6,5,7,71,72,65,56,89,85,91,67,82,86,93,82,74,73,58,56,87,85,72,73,62,62,54,55,50,50,55,57,62,66,60,73,58,61,62,72,61,72,57,57,50,50,50,50,49,49,6
5,2,1,66,2,4,4,2,2,3,11,7,7,7,7,7,7,7,7,7,7,7,7,7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,7
5,2,1,61,2,8,3,2,1,3,10,6,6,6,6,5,4,6,4,5,6,4,4,4,98,94,96,97,97,93,98,96,96,64,93,67,95,69,96,95,97,95,93,94,95,91,95,94,80,78,96,94,96,96,94,90,96,96,93,94,95,95,76,88,90,88,95,92,89,84,4
5,2,2,43,2,10,3,2,2,3,1,2,1,1,1,1,1,2,1,1,1,1,1,1,69,63,76,73,76,80,80,76,59,11,62,11,60,6,76,72,85,86,61,58,87,91,87,86,80,89,87,77,63,42,79,73,84,61,69,41,62,60,69,60,88,60,81,80,76,56,1
5,2,1,71,2,4,5,2,2,3,11,7,7,7,7,7,7,7,7,7,7,7,7,7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,100,100,100,100,100,100,100,100,100,99,100,100,100,100,100,98,100,100,7
5,2,1,58,2,4,6,2,2,3,11,7,7,7,7,6,7,7,5,6,7,7,7,6,100,86,100,96,100,89,100,95,100,88,100,71,100,78,100,65,100,100,100,94,100,95,100,100,100,94,100,82,100,88,75,70,100,92,100,92,100,100,100,92,100,100,100,99,79,75,6.666666666666667
5,2,2,40,2,50,3,2,1,1,9,6,5,4,5,4,4,4,4,4,5,4,4,4,97,78,92,70,89,65,100,87,69,65,75,69,80,66,75,71,99,84,88,79,96,85,96,91,87,65,87,31,100,1,100,12,85,65,94,62,90,41,79,61,98,51,100,1,79,71,4
5,1,1,44,2,26,2,1,1,3,11,7,7,7,7,7,7,7,7,7,7,7,4,7,100,96,91,80,85,80,89,88,80,87,90,87,72,62,86,84,84,83,100,100,85,93,95,89,100,100,84,72,37,37,51,46,100,100,100,100,100,100,100,100,100,100,100,100,71,72,6
5,2,1,29,1,4,5,1,2,3,11,7,7,7,6,6,7,7,6,6,7,7,5,7,100,50,100,50, , ,100,50,100,43,99,45,100,48,98,50,99,50,71,50,92,49,65,50,98,35,99,50,100,45,98,42,100,50,100,50,100,50,100,50,97,50,51,50,100,45,6.333333333333333
5,2,1,61,2,2,4,2,2,3,10,7,7,6,7,6,7,7,6,7,7,6,6,4,100,100,100,88,98,76,100,86,94,88,100,100,79,72,94,83,100,100,97,96,100,98,100,98,93,91,100,79,93,79,91,87,100,100,100,78,99,76,100,100,100,94,100,93,80,61,5.333333333333333
5,2,1,54,2,6,4,2,2,3,11,6,6,5,6,6,7,7,6,7,7,7,6,5,100,90,100,95,100,98,100,98,92,90,93,93,71,64,76,76,100,98,96,92,100,98,100,100,100,98,100,91,92,98,62,97,100,98,100,98,99,98,100,99,99,100,100,98,83,79,6
